Date,Open,High,Low,Close,Volume,Log_returns,Log_return_onehot
2018-01-02,147.25084993116752,148.557281244895,147.13806903374007,148.51028442382812,1897600,,
2018-01-03,148.39750150588577,149.53476145798763,148.162531745167,149.18699645996094,1392300,0.004546317653313842,1.0
2018-01-04,149.62874826902882,150.47464805493152,147.88998055727066,150.04229736328125,1747000,0.005716707891220841,1.0
2018-01-05,150.19268584525477,150.8224031330117,147.17566756784674,150.68142700195312,1574400,0.004250616424247853,1.0
2018-01-08,150.42763498570875,151.48968849060788,149.34676554402714,151.4239044189453,2711800,0.0049153645081601895,1.0
2018-01-09,152.26980512501487,156.00112623309028,151.809273552697,155.64398193359375,4345200,0.027488014344048423,1.0
2018-01-10,156.71543626301164,158.3132277624277,154.23415617153532,155.02365112304688,5473700,-0.0039935388754929356,-1.0
2018-01-11,155.20220089439485,157.4767060168725,153.9239650698754,157.39212036132812,1958200,0.015162580323876568,1.0
2018-01-12,158.32263327449664,160.4655564988398,157.86210168891952,159.1215362548828,2316500,0.010928015699543936,1.0
2018-01-16,159.92043134205502,160.35278206048432,156.35829568032477,157.46734619140625,2046100,-0.010450178191063897,-1.0
2018-01-17,158.46359308596004,158.50118193287875,156.38645434369644,157.36392211914062,1960400,-0.0006570127328267582,-1.0
2018-01-18,156.92220510271545,158.32261564270985,156.2642783255896,157.80567932128906,2185900,0.0028033001242814765,1.0
2018-01-19,158.39780873277016,160.0802001953125,157.98425967289572,160.0802001953125,1613900,0.014310542476766512,1.0
2018-01-22,159.7794685019484,160.1554144559737,158.57642423936488,160.13662719726562,1401000,0.00035242996438786473,1.0
2018-01-23,159.68546048881976,159.86403982042611,158.3038370027699,158.52001953125,1365000,-0.010146479302257502,-1.0
2018-01-24,159.50689069413107,160.1835904618823,157.95608155169637,159.40350341796875,1448700,0.0055578533650930935,1.0
2018-01-25,160.7193154268491,161.09526130531628,156.87521360507074,158.9617462158203,1651300,-0.0027751614610791613,-1.0
2018-01-26,159.30949096827243,161.6215996252914,158.97113395362123,161.1798553466797,1554500,0.013857271995265395,1.0
2018-01-29,161.17987610897686,161.6122124747462,158.61399577509317,159.0087432861328,1487600,-0.013561665502170063,-1.0
2018-01-30,157.66472533861864,159.2155201791528,156.79064462449657,158.3790283203125,1712700,-0.003968116281991712,-1.0
2018-01-31,159.23429452307766,160.32455757806824,156.17029422172314,156.41465759277344,1969800,-0.012480531303583245,-1.0
2018-02-01,156.0105521575247,158.26625648052163,154.38455083043425,157.75872802734375,1721300,0.008556285771056077,1.0
2018-02-02,156.6402876701755,157.83392405604073,154.81691953249793,155.04249572753906,2568700,-0.01736758278807774,-1.0
2018-02-05,153.29431701294098,156.07635166340177,147.53285241066297,147.57984924316406,3549600,-0.04932986522324095,-1.0
2018-02-06,144.6943802847246,152.5047730794224,142.34468260442242,152.1476287841797,3377400,0.03048191139361505,1.0
2018-02-07,151.48029847566283,154.29054188134674,151.2359350957225,151.73406982421875,2378800,-0.002721843514587406,-1.0
2018-02-08,151.50851148814542,151.52731308616862,144.3748323992835,144.4218292236328,3051300,-0.04939106104031214,-1.0
2018-02-09,146.06660024824046,147.70198054559168,139.66602649080525,145.61544799804688,3895300,0.008230842079962553,1.0
2018-02-12,147.31665062547378,150.71900827033102,146.5365492762409,149.63815307617188,2343100,0.027250837934200904,1.0
2018-02-13,148.51970610501039,151.8938687844535,148.08735538926123,151.60250854492188,1795900,0.01304195324507838,1.0
2018-02-14,150.34306410877477,154.96726746637987,150.15507681943922,153.4634552001953,2854000,0.012200441609302204,1.0
2018-02-15,155.0800558174763,157.35456158182922,153.19090393679184,156.78123474121094,3026200,0.021388962548415033,1.0
2018-02-16,155.79436526616195,164.72321733587833,152.26981839653706,159.2531280517578,6626900,0.015643512297408856,1.0
2018-02-20,158.87714959307223,159.74185094654644,153.8112020460547,154.86387634277344,3750400,-0.02794842273934104,-1.0
