Date,Open,High,Low,Close,Volume,Log_returns,Log_return_onehot
2018-01-02,24809.349609375,24983.48046875,24632.80078125,24824.009765625,3367250000,,
2018-01-03,24850.44921875,25033.640625,24719.4609375,24922.6796875,3538660000,0.003966899198768946,1.0
2018-01-04,24964.859375,25207.640625,24889.359375,25075.130859375,3695260000,0.006098332813957483,1.0
2018-01-05,25114.919921875,25369.890625,24995.640625,25295.869140625,3236620000,0.008764554775312662,1.0
2018-01-08,25308.400390625,25442.390625,25114.060546875,25283.0,3242650000,-0.0005088742046378698,-1.0
2018-01-09,25312.05078125,25542.470703125,25204.880859375,25385.80078125,3453480000,0.0040577602279792645,1.0
2018-01-10,25348.130859375,25488.1796875,25186.939453125,25369.130859375,3576350000,-0.0006568789252812024,-1.0
2018-01-11,25398.599609375,25640.650390625,25300.4609375,25574.73046875,3641320000,0.008071658499252931,1.0
2018-01-12,25638.390625,25900.7890625,25575.630859375,25803.189453125,3573970000,0.00889333357527179,1.0
2018-01-16,25987.619140625,26194.630859375,25649.23046875,25792.859375,4325970000,-0.00040042129184875397,-1.0
2018-01-17,25910.779296875,26257.3203125,25731.0703125,26115.650390625,3778050000,0.012437081236758862,1.0
2018-01-18,26149.55078125,26283.73046875,25872.98046875,26017.810546875,3681470000,-0.0037534419107108532,-1.0
2018-01-19,25987.349609375,26212.630859375,25823.060546875,26071.720703125,3639430000,0.0020699044205044702,1.0
2018-01-22,26025.3203125,26284.55078125,25884.919921875,26214.599609375,3471780000,0.005465263611386164,1.0
2018-01-23,26214.869140625,26408.529296875,26008.9296875,26210.810546875,3519650000,-0.0001445506099161929,-1.0
2018-01-24,26282.0703125,26502.4296875,26075.439453125,26252.119140625,4014070000,0.0015747729885790744,1.0
2018-01-25,26313.060546875,26580.4609375,26124.189453125,26392.7890625,3835150000,0.005344116324471906,1.0
2018-01-26,26466.740234375,26695.41015625,26297.330078125,26616.7109375,3443230000,0.00844841799607149,1.0
2018-01-29,26584.279296875,26735.9296875,26329.619140625,26439.48046875,3573830000,-0.006680883918119308,-1.0
2018-01-30,26198.44921875,26418.439453125,25842.41015625,26076.890625,3990650000,-0.013808859899187018,-1.0
2018-01-31,26268.169921875,26500.0703125,25977.01953125,26149.390625,4261280000,0.002776381731025334,1.0
2018-02-01,26083.0390625,26390.80078125,25888.5,26186.7109375,3938450000,0.0014261787833463014,1.0
2018-02-02,26033.919921875,26061.7890625,25490.66015625,25520.9609375,4301130000,-0.025751953905047906,-1.0
2018-02-05,25337.869140625,25606.48046875,23696.51953125,24345.75,5283460000,-0.04714281575104447,-1.0
2018-02-06,24085.169921875,25000.8203125,23651.630859375,24912.76953125,5891660000,0.023023208289904087,1.0
2018-02-07,24892.869140625,25350.990234375,24681.55078125,24893.349609375,4626570000,-0.0007798207607505947,-1.0
2018-02-08,24902.30078125,24951.330078125,23837.05078125,23860.4609375,5305440000,-0.04237794893342402,-1.0
2018-02-09,23992.669921875,24445.619140625,23320.919921875,24190.900390625,5680070000,0.01375381063110982,1.0
2018-02-12,24337.759765625,24833.029296875,24217.099609375,24601.26953125,4055790000,0.01682150303387461,1.0
2018-02-13,24540.330078125,24765.009765625,24333.220703125,24640.44921875,3472870000,0.001591321211463838,1.0
2018-02-14,24535.8203125,24978.1796875,24399.939453125,24893.490234375,4003740000,0.010216963140164998,1.0
2018-02-15,25047.8203125,25302.099609375,24789.759765625,25200.369140625,3684910000,0.012252309927855575,1.0
2018-02-16,25165.939453125,25478.919921875,25036.01953125,25219.380859375,3637460000,0.0007541377992169596,1.0
2018-02-20,25124.91015625,25304.779296875,24833.380859375,24964.75,3627610000,-0.010147950764002728,-1.0
2018-02-21,24988.060546875,25321.0390625,24750.099609375,24797.779296875,3779400000,-0.0067107252020611454,-1.0
2018-02-22,24855.41015625,25199.9609375,24763.349609375,24962.48046875,3701270000,0.006619811637248777,1.0
2018-02-23,25050.509765625,25360.150390625,24949.259765625,25309.990234375,3189190000,0.013825272398389417,1.0
2018-02-26,25403.349609375,25778.669921875,25337.2890625,25709.26953125,3424650000,0.01565242030442786,1.0
2018-02-27,25735.779296875,25882.73046875,25387.310546875,25410.029296875,3745080000,-0.011707658723049432,-1.0
2018-02-28,25485.150390625,25676.94921875,25011.509765625,25029.19921875,4230660000,-0.015100838224429126,-1.0
2018-03-01,25024.0390625,25219.19921875,24411.7109375,24608.98046875,4503970000,-0.01693167604781073,-1.0
2018-03-02,24394.91015625,24643.8203125,24117.189453125,24538.060546875,3882450000,-0.002886032185655095,-1.0
2018-03-05,24471.310546875,24987.890625,24306.5703125,24874.759765625,3710810000,0.013628221494839473,1.0
2018-03-06,24965.890625,25117.400390625,24667.439453125,24884.119140625,3370690000,0.00037618914718762377,1.0
2018-03-07,24884.119140625,24884.119140625,24324.259765625,24801.359375,3393270000,-0.003331349305096405,-1.0
2018-03-08,24853.41015625,25059.98046875,24627.5,24895.2109375,3212320000,0.0037769879684194166,1.0
2018-03-09,25004.890625,25373.060546875,24935.630859375,25335.740234375,3364100000,0.01754060321155814,1.0
2018-03-12,25372.439453125,25540.130859375,25077.640625,25178.609375,3185020000,-0.006221256628645413,-1.0
2018-03-13,25257.75,25460.609375,24905.810546875,25007.029296875,3301650000,-0.0068378425063305055,-1.0
2018-03-14,25086.970703125,25182.16015625,24613.25,24758.119140625,3391360000,-0.010003475916591915,-1.0
2018-03-15,24837.2890625,25089.0703125,24649.5,24873.66015625,3500330000,0.00465593722345753,1.0
2018-03-16,24877.33984375,25129.109375,24766.900390625,24946.509765625,5372340000,0.0029245047301581033,1.0
2018-03-19,24893.689453125,24941.0,24415.470703125,24610.91015625,3302130000,-0.013544076351989011,-1.0
2018-03-20,24650.640625,24896.900390625,24553.689453125,24727.26953125,3261030000,0.0047168173398674665,1.0
2018-03-21,24723.490234375,25027.9296875,24551.630859375,24682.310546875,3415510000,-0.001819849377875168,-1.0
2018-03-22,24526.009765625,24576.30078125,23916.55078125,23957.890625,3739800000,-0.029789082851014115,-1.0
2018-03-23,23995.1796875,24228.69921875,23487.9296875,23533.19921875,3815080000,-0.017885575122934008,-1.0
2018-03-26,23834.560546875,24202.599609375,23578.859375,24202.599609375,3511100000,0.028047892373448135,1.0
2018-03-27,24276.619140625,24506.529296875,23688.400390625,23857.7109375,3706350000,-0.014352574438880746,-1.0
2018-03-28,23883.080078125,24157.369140625,23616.55078125,23848.419921875,3864500000,-0.0003895103449011854,-1.0
2018-03-29,23949.1796875,24357.73046875,23805.349609375,24103.109375,3565990000,0.010622887399283715,1.0
2018-04-02,24076.599609375,24209.880859375,23329.19921875,23644.189453125,3598520000,-0.019223456218015505,-1.0
2018-04-03,23698.330078125,24089.75,23569.91015625,24033.359375,3392810000,0.016325443520889934,1.0
2018-04-04,23654.150390625,24323.859375,23446.33984375,24264.30078125,3350340000,0.009563327316697266,1.0
2018-04-05,24313.91015625,24665.75,24257.33984375,24505.220703125,3178970000,0.009880018270320111,1.0
2018-04-06,24373.599609375,24457.94921875,23733.359375,23932.759765625,3299700000,-0.02363796289940167,-1.0
2018-04-09,24037.51953125,24438.080078125,23882.2890625,23979.099609375,3062960000,0.0019343794544448567,1.0
2018-04-10,24198.94921875,24572.279296875,24178.119140625,24408.0,3543930000,0.01772834608560748,1.0
2018-04-11,24274.189453125,24443.009765625,24070.259765625,24189.44921875,3020760000,-0.008994392016097549,-1.0
2018-04-12,24302.8203125,24664.619140625,24261.580078125,24483.05078125,3021320000,0.012064517898076669,1.0
2018-04-13,24582.8203125,24726.16015625,24221.259765625,24360.140625,2960910000,-0.005032857688062462,-1.0
2018-04-16,24483.150390625,24735.400390625,24385.7890625,24573.0390625,3019700000,0.00870165324326942,1.0
2018-04-17,24681.7890625,25026.029296875,24605.470703125,24786.630859375,3234360000,0.008654560713452941,1.0
2018-04-18,24820.849609375,24975.390625,24584.810546875,24748.0703125,3383410000,-0.001556910761623052,-1.0
2018-04-19,24711.30078125,24871.51953125,24469.7890625,24664.890625,3349370000,-0.0033667185487594046,-1.0
2018-04-20,24657.390625,24771.48046875,24328.5390625,24462.939453125,3388590000,-0.008221503335075035,-1.0
2018-04-23,24488.0703125,24631.4609375,24275.51953125,24448.689453125,3017480000,-0.00058268353444096,-1.0
2018-04-24,24579.939453125,24684.8203125,23796.01953125,24024.130859375,3706740000,-0.017517835691983223,-1.0
2018-04-25,24070.19921875,24250.419921875,23715.220703125,24083.830078125,3499440000,0.00248188649990653,1.0
2018-04-26,24128.720703125,24475.25,24010.5703125,24322.33984375,3665720000,0.009854598957493492,1.0
2018-04-27,24342.140625,24490.689453125,24109.55078125,24311.189453125,3219030000,-0.00045854746639143444,-1.0
2018-04-30,24410.41015625,24599.7890625,24088.509765625,24163.150390625,3734530000,-0.0061079541555095086,-1.0
2018-05-01,24117.2890625,24219.509765625,23739.419921875,24099.05078125,3559850000,-0.002656308477814994,-1.0
2018-05-02,24097.630859375,24253.55078125,23820.359375,23924.98046875,4010770000,-0.0072493320653118755,-1.0
2018-05-03,23836.23046875,24053.98046875,23486.2109375,23930.150390625,3851470000,0.00021606552117916128,1.0
2018-05-04,23865.220703125,24367.060546875,23746.55078125,24262.509765625,3327220000,0.01379316448708292,1.0
2018-05-07,24317.66015625,24580.470703125,24196.830078125,24357.3203125,3237960000,0.003900082205143765,1.0
2018-05-08,24341.349609375,24501.05078125,24137.4296875,24360.2109375,3717570000,0.00011866878017918972,1.0
2018-05-09,24399.1796875,24679.279296875,24246.080078125,24542.5390625,3909500000,0.007456798230959889,1.0
2018-05-10,24591.66015625,24866.630859375,24506.76953125,24739.529296875,3333050000,0.007994440577951076,1.0
2018-05-11,24758.640625,24970.91015625,24631.0,24831.169921875,2862700000,0.0036973748945503928,1.0
2018-05-14,24879.369140625,25064.560546875,24786.080078125,24899.41015625,2972660000,0.0027443990035246925,1.0
2018-05-15,24809.55078125,24865.73046875,24550.990234375,24706.41015625,3290680000,-0.007781384225804582,-1.0
2018-05-16,24722.3203125,24864.890625,24591.66015625,24768.9296875,3202670000,0.002527302075126523,1.0
2018-05-17,24752.400390625,24900.919921875,24567.3203125,24713.98046875,3475400000,-0.0022209381446324757,-1.0
2018-05-18,24707.720703125,24864.2890625,24566.94921875,24715.08984375,3368690000,4.4887552736528306e-05,1.0
2018-05-21,24883.060546875,25150.619140625,24837.130859375,25013.2890625,3019890000,0.011993264195406245,1.0
2018-05-22,25047.55078125,25175.0,24777.5,24834.41015625,3366310000,-0.007177048364956676,-1.0
2018-05-23,24757.7109375,24939.630859375,24556.0703125,24886.810546875,3326290000,0.0021077684450971305,1.0
2018-05-24,24877.359375,24938.310546875,24579.19921875,24811.759765625,3256030000,-0.0030202413400744724,-1.0
2018-05-25,24781.2890625,24894.58984375,24618.720703125,24753.08984375,2995260000,-0.0023674014846859427,-1.0
2018-05-29,24606.58984375,24683.029296875,24205.94921875,24361.44921875,3736890000,-0.01594839058364238,-1.0
2018-05-30,24467.830078125,24746.2109375,24404.349609375,24667.779296875,3561050000,0.012495977338215475,1.0
2018-05-31,24620.7890625,24662.890625,24317.44921875,24415.83984375,4235370000,-0.010265814547760847,-1.0
2018-06-01,24542.08984375,24759.91015625,24477.30078125,24635.2109375,3684130000,0.008944662870860272,1.0
2018-06-04,24727.55078125,24962.48046875,24656.830078125,24813.689453125,3376510000,0.007218736483913557,1.0
2018-06-05,24820.119140625,24929.810546875,24653.4296875,24799.98046875,3517790000,-0.0005526293356440052,-1.0
2018-06-06,24854.140625,25179.30078125,24783.150390625,25146.390625,3651640000,0.013871506709916614,1.0
2018-06-07,25192.140625,25446.900390625,25036.4296875,25241.41015625,3711330000,0.003771533681178008,1.0
2018-06-08,25209.2890625,25409.73046875,25073.890625,25316.529296875,3123210000,0.002971608286079775,1.0
2018-06-11,25336.669921875,25486.939453125,25202.19921875,25322.310546875,3232330000,0.00022833264122791076,1.0
2018-06-12,25346.8203125,25463.2890625,25170.51953125,25320.73046875,3401010000,-6.240060208958935e-05,-1.0
2018-06-13,25328.650390625,25494.0,25122.220703125,25201.19921875,3779230000,-0.004731864905798132,-1.0
2018-06-14,25254.650390625,25410.7890625,25058.189453125,25175.310546875,3526890000,-0.001027807375877669,-1.0
2018-06-15,25116.7109375,25217.7890625,24820.98046875,25090.48046875,5428790000,-0.003375264049202649,-1.0
2018-06-18,24944.279296875,25083.560546875,24732.609375,24987.470703125,3287150000,-0.004113982641056727,-1.0
2018-06-19,24763.58984375,24848.939453125,24480.640625,24700.2109375,3661470000,-0.011562743787377356,-1.0
2018-06-20,24771.169921875,24880.580078125,24543.330078125,24657.80078125,3327600000,-0.0017184714379744762,-1.0
2018-06-21,24639.2109375,24709.029296875,24338.05078125,24461.69921875,3300060000,-0.007984715006511175,-1.0
2018-06-22,24526.970703125,24774.890625,24430.19921875,24580.890625,5450550000,0.004860740075332699,1.0
2018-06-25,24463.73046875,24539.779296875,24030.189453125,24252.80078125,3655080000,-0.01343723035972235,-1.0
2018-06-26,24281.890625,24475.060546875,24146.33984375,24283.109375,3555090000,0.00124891436431329,1.0
2018-06-27,24303.109375,24614.33984375,24083.859375,24117.58984375,3776090000,-0.006839577905654793,-1.0
2018-06-28,24064.189453125,24360.779296875,23920.48046875,24216.05078125,3428140000,0.004074225422518464,1.0
2018-06-29,24323.9296875,24585.69921875,24199.099609375,24271.41015625,3565620000,0.0022834521743967653,1.0
2018-07-02,24161.529296875,24359.490234375,23967.779296875,24307.1796875,3073650000,0.0014726461937022567,1.0
2018-07-03,24359.390625,24535.140625,24122.6796875,24174.8203125,1911470000,-0.005460158567688245,-1.0
2018-07-05,24285.8203125,24468.009765625,24134.7109375,24356.740234375,2953420000,0.007497009034692644,1.0
2018-07-06,24352.470703125,24557.740234375,24223.470703125,24456.48046875,2554780000,0.004086613083373815,1.0
2018-07-09,24519.19921875,24848.880859375,24502.80078125,24776.58984375,3050040000,0.013004018800785331,1.0
2018-07-10,24806.970703125,25034.830078125,24748.51953125,24919.66015625,3063850000,0.005757806987828455,1.0
2018-07-11,24789.48046875,24910.369140625,24575.8203125,24700.44921875,2964740000,-0.008835625974138221,-1.0
2018-07-12,24802.900390625,25019.94921875,24741.369140625,24924.890625,2821690000,0.009045497211303207,1.0
2018-07-13,24926.0703125,25136.740234375,24784.630859375,25019.41015625,2614000000,0.003785002197004616,1.0
2018-07-16,25025.580078125,25180.94921875,24875.05078125,25064.359375,2812230000,0.0017949619702806658,1.0
2018-07-17,25033.919921875,25263.33984375,24888.30078125,25119.890625,3050730000,0.0022130956491346974,1.0
2018-07-18,25133.7890625,25341.41015625,24977.400390625,25199.2890625,3089780000,0.0031557948236612073,1.0
2018-07-19,25139.150390625,25287.369140625,24932.9296875,25064.5,3266700000,-0.005363279932210988,-1.0
2018-07-20,25041.140625,25194.0703125,24881.259765625,25058.119140625,3230210000,-0.0002546099752515859,-1.0
2018-07-23,25036.900390625,25175.80078125,24885.859375,25044.2890625,2907430000,-0.0005520724041924152,-1.0
2018-07-24,25092.4296875,25406.5390625,24966.0703125,25241.939453125,3417530000,0.007861055175345737,1.0
2018-07-25,25183.69921875,25467.060546875,25017.75,25414.099609375,3553010000,0.006797247565709193,1.0
2018-07-26,25468.55078125,25719.69921875,25332.400390625,25527.0703125,3653330000,0.0044353472249540355,1.0
2018-07-27,25520.51953125,25725.060546875,25270.7890625,25451.060546875,3415710000,-0.0029820560570207695,-1.0
2018-07-30,25439.3203125,25640.669921875,25156.98046875,25306.830078125,3245770000,-0.005683091049072733,-1.0
2018-07-31,25345.2109375,25610.669921875,25226.94921875,25415.189453125,3892100000,0.004272682391214681,1.0
2018-08-01,25461.630859375,25578.529296875,25206.140625,25333.8203125,3496990000,-0.003206730958029938,-1.0
2018-08-02,25256.44921875,25427.189453125,25014.630859375,25326.16015625,3467380000,-0.00030241449907798015,-1.0
2018-08-03,25360.369140625,25546.3203125,25213.80078125,25462.580078125,3030390000,0.005372066695294745,1.0
2018-08-06,25437.4296875,25591.140625,25299.439453125,25502.1796875,2874540000,0.0015539999610024858,1.0
2018-08-07,25551.650390625,25766.55078125,25481.029296875,25628.91015625,3162770000,0.004957090828567785,1.0
2018-08-08,25615.720703125,25747.3203125,25450.990234375,25583.75,2972200000,-0.0017636329695716996,-1.0
2018-08-09,25589.7890625,25721.5390625,25413.060546875,25509.23046875,3047050000,-0.002917018479127787,-1.0
2018-08-10,25401.189453125,25459.76953125,25154.580078125,25313.140625,3256040000,-0.007716712643919264,-1.0
2018-08-13,25327.189453125,25450.98046875,25118.400390625,25187.69921875,3158450000,-0.0049679040835721505,-1.0
2018-08-14,25215.689453125,25428.75,25118.7109375,25299.919921875,2976970000,0.004445481480281982,1.0
2018-08-15,25235.369140625,25325.0390625,24890.609375,25162.41015625,3645070000,-0.005450010167129789,-1.0
2018-08-16,25294.970703125,25670.810546875,25294.970703125,25558.73046875,3219880000,0.015627739185996976,1.0
2018-08-17,25550.80078125,25774.9609375,25428.69921875,25669.3203125,3024100000,0.004317557035969861,1.0
2018-08-20,25727.69921875,25905.58984375,25601.759765625,25758.689453125,2748020000,0.0034755080350539597,1.0
2018-08-21,25786.990234375,25975.119140625,25675.419921875,25822.2890625,3147140000,0.0024660114420264707,1.0
2018-08-22,25825.060546875,25950.75,25642.369140625,25733.599609375,2689560000,-0.003440520293444183,-1.0
2018-08-23,25714.859375,25809.94921875,25543.609375,25656.98046875,2713910000,-0.0029818381998881777,-1.0
2018-08-24,25688.580078125,25885.7890625,25635.279296875,25790.349609375,2596190000,0.005184698182836233,1.0
2018-08-27,25882.7109375,26146.73046875,25831.609375,26049.640625,2854080000,0.010003596712197079,1.0
2018-08-28,26092.69921875,26220.75,25967.669921875,26064.01953125,2683190000,0.00055182869795642,1.0
2018-08-29,26082.529296875,26222.580078125,25955.939453125,26124.5703125,2791860000,0.002320461564534871,1.0
2018-08-30,26099.009765625,26191.970703125,25891.279296875,25986.919921875,2802180000,-0.005282931274861442,-1.0
2018-08-31,25964.849609375,26076.58984375,25817.740234375,25964.8203125,2880260000,-0.0008507746076764973,-1.0
2018-09-04,25916.0703125,26063.779296875,25711.630859375,25952.48046875,3077060000,-0.00047536539059941485,-1.0
2018-09-05,25919.83984375,26139.0390625,25726.919921875,25974.990234375,3241250000,0.000866969514599413,1.0
2018-09-06,25973.01953125,26181.419921875,25795.849609375,25995.869140625,3139590000,0.0008034851693565934,1.0
2018-09-07,25951.01953125,26081.0,25728.380859375,25916.5390625,2946270000,-0.0030563074464409344,-1.0
2018-09-10,25991.91015625,26159.150390625,25762.080078125,25857.0703125,2731400000,-0.0022972621330180354,-1.0
2018-09-11,25841.140625,26082.189453125,25660.19921875,25971.060546875,2899660000,0.0043987856126618255,1.0
2018-09-12,25989.0703125,26247.5390625,25780.150390625,25998.919921875,3264930000,0.0010721334669494065,1.0
2018-09-13,26083.939453125,26296.9296875,25953.490234375,26145.990234375,3254930000,0.005640845943738032,1.0
2018-09-14,26169.560546875,26335.6796875,25988.689453125,26154.669921875,3149800000,0.00033191502951415307,1.0
2018-09-17,26151.66015625,26296.25,25948.0,26062.119140625,2947760000,-0.003544870522625289,-1.0
2018-09-18,26076.2109375,26376.169921875,25979.5703125,26246.9609375,3074610000,0.007067322382911824,1.0
2018-09-19,26287.83984375,26574.55078125,26175.869140625,26405.759765625,3280020000,0.00603195077055245,1.0
2018-09-20,26519.390625,26807.130859375,26461.08984375,26656.98046875,3337730000,0.009468888302665169,1.0
2018-09-21,26726.25,26901.55078125,26566.759765625,26743.5,5607610000,0.0032404055617760246,1.0
2018-09-24,26705.25,26820.619140625,26421.890625,26562.05078125,3372210000,-0.006807918383873411,-1.0
2018-09-25,26601.580078125,26733.869140625,26396.369140625,26492.2109375,3285480000,-0.0026327718765138245,-1.0
2018-09-26,26536.859375,26684.26953125,26308.73046875,26385.279296875,3388620000,-0.0040445106572658115,-1.0
