Date,Open,High,Low,Close,Volume,Log_returns,Log_return_onehot
2018-01-02,58.84254539213831,59.54273525683299,58.15985075852501,59.50772476196289,944500,,
2018-01-03,59.849074372284804,61.450769606087036,59.56899706453549,60.78558349609375,2124600,0.021246515248352162,1.0
2018-01-04,61.074402554809794,62.325999227490136,61.04814635597085,61.678321838378906,2026900,0.014579874030792807,1.0
2018-01-05,61.70458825051467,62.13345515019595,60.87311065433694,61.214454650878906,795500,-0.007549172599600381,-1.0
2018-01-08,61.04815424382163,61.06565615278617,59.726536418429546,60.3304557800293,1041200,-0.01454630152971053,-1.0
2018-01-09,60.58427697003122,61.23195444395816,60.27794348084748,60.94312286376953,988100,0.010103969930775196,1.0
2018-01-10,60.733055114746094,60.85558848731185,59.35892514162899,60.733055114746094,924300,-0.0034529019767880476,-1.0
2018-01-11,60.98688685470563,61.932150189736284,60.706809571463495,61.65207290649414,1044800,0.015018737671863592,1.0
2018-01-12,61.63458250402117,61.90591225171441,60.54052925021121,61.0394172668457,968600,-0.009987012644240923,-1.0
2018-01-16,60.84684399662611,62.12470367790335,60.75057348344731,61.42450714111328,1172400,0.006289054436092177,1.0
2018-01-17,61.59081712637238,62.04594028822256,60.96939575270658,61.660831451416016,1046600,0.003840012196451311,1.0
2018-01-18,61.2231929262072,61.494522565383235,60.77682418502733,60.95186996459961,954100,-0.011564371058992657,-1.0
2018-01-19,60.75059030958952,68.12013118527064,60.08540408315867,67.8838119506836,4701700,0.10771306022668561,1.0
2018-01-22,69.66054283585312,72.15498914055632,68.61900886939004,71.86615753173828,8434300,0.05700786991536154,1.0
2018-01-23,71.48105306909237,71.63859698552673,69.86185578647662,70.5182876586914,3885900,-0.018933390309784102,-1.0
2018-01-24,70.63204976673713,71.42852345175159,69.46798260200872,70.04563903808594,1712000,-0.006725059737047245,-1.0
2018-01-25,70.14191968330852,70.46576174883157,69.81807761778545,70.0193862915039,1399500,-0.00037486512893109084,-1.0
2018-01-26,70.5533002649384,71.9624412602094,70.06316658921648,71.59484100341797,2212000,0.022250867617671106,1.0
2018-01-29,71.23597208904374,71.53355795100862,70.18568397314543,70.7720947265625,1178400,-0.011558237620768191,-1.0
2018-01-30,70.00189459671638,70.45701773588571,69.49425236941866,69.97563171386719,1408700,-0.011317717656233019,-1.0
2018-01-31,70.01938037175697,70.45700149908045,68.99534853643645,69.52049255371094,1604000,-0.006525497071841598,-1.0
2018-02-01,69.32795390617913,71.76988115154624,69.06538517680083,69.72181701660156,1500800,0.0028917159418257355,1.0
2018-02-02,69.0128627266301,69.5205049272943,68.64526251686762,68.79405212402344,1126800,-0.013395992422320617,-1.0
2018-02-05,72.20749585896192,72.82016284976778,70.79835510253906,70.79835510253906,5299700,0.028718477898368563,1.0
2018-02-06,70.44824762468903,72.52257418443116,70.30821233545049,72.25125122070312,3034700,0.020313877361396684,1.0
2018-02-07,72.20749163617972,72.64511279761112,71.19220733642578,71.19220733642578,1668200,-0.014766279870191903,-1.0
2018-02-08,71.29724625053079,72.26001157051677,69.98438262939453,69.98438262939453,1935200,-0.017111253042696596,-1.0
2018-02-09,70.42199831547708,71.28848636777633,68.0063275722513,70.67581939697266,2232600,0.009831385522116159,1.0
2018-02-12,70.8946386984786,70.8946386984786,68.33017804388763,69.72181701660156,1955400,-0.01359021544667234,-1.0
2018-02-13,69.64304280668622,70.01064304007534,68.77655463439189,69.59053039550781,1542000,-0.0018847813908498244,-1.0
2018-02-14,66.68472217889477,68.06760012883316,64.7679391404825,65.69569396972656,5586400,-0.057595118000865766,-1.0
2018-02-15,67.1399434409314,68.28477730522425,66.20646786215873,67.97655487060547,2700300,0.03412948186370369,1.0
2018-02-16,67.80922809527002,70.3983098634514,67.67713085263415,69.6585693359375,2409300,0.02444286250308495,1.0
2018-02-20,69.23586738117238,69.33273824614422,66.05675882390236,66.990234375,2336000,-0.03905887374325144,-1.0
2018-02-21,67.23680832682886,67.43935831941221,66.12720094217596,66.1360092163086,2105100,-0.012833485866321203,-1.0
2018-02-22,66.39138736338438,67.52741271389866,66.18003584104844,66.56751251220703,1368300,0.006503291111899513,1.0
2018-02-23,66.66440075152444,67.8092346737747,66.47066572477418,67.47459411621094,843800,0.0135344851487581,1.0
2018-02-26,67.45696091801467,67.45696091801467,66.65558274520528,66.90216064453125,856600,-0.008519880322485792,-1.0
2018-02-27,67.34249481844728,67.34249481844728,65.89824676513672,65.89824676513672,1446400,-0.01511942656227105,-1.0
2018-02-28,66.3033315229522,67.53622784615898,66.3033315229522,66.42662048339844,1507100,0.00798605035349191,1.0
2018-03-01,66.25930982850566,67.64191348565049,66.08318462735495,66.9109878540039,976900,0.007265309573840986,1.0
2018-03-02,66.24167410778327,66.73482985327017,65.46670740059743,66.19763946533203,1710100,-0.010718391923653032,-1.0
2018-03-05,66.26810350014014,69.54408258205645,66.15362281649581,68.6810531616211,3432200,0.03682856555549633,1.0
2018-03-06,69.64975164990993,69.64975164990993,67.5362229283091,67.90608978271484,2964600,-0.011347652174788657,-1.0
2018-03-07,68.44329057273319,69.65857044305953,67.9589362482852,68.18790435791016,2360400,0.004141475599676339,1.0
2018-03-08,68.17029602789606,68.46971018505813,67.45697357812176,67.81803894042969,1267700,-0.0054389730375497825,-1.0
2018-03-09,67.92369593436769,68.01176522528776,63.68782372836298,66.01271057128906,4762700,-0.026980912728766474,-1.0
2018-03-12,66.5587285375495,67.2632360376602,66.46185766448812,66.86695098876953,1610100,0.012857531028103907,1.0
2018-03-13,66.92859049882482,67.20158654691373,66.505880655216,66.8141098022461,1003100,-0.0007905561036517832,-1.0
2018-03-14,66.92858921453922,67.11352266796158,65.21134520508518,65.378662109375,1030800,-0.021718345036748295,-1.0
2018-03-15,65.66047089523808,66.29453233226215,64.55967165561167,64.93834686279297,1284100,-0.006757627813225084,-1.0
2018-03-16,65.19374185939476,65.57241711749744,63.59097821972104,64.66535949707031,2256100,-0.004212653744293925,-1.0
2018-03-19,64.80623561169723,64.92953128114841,63.705436609850956,63.97843933105469,1090000,-0.010679515079333709,-1.0
2018-03-20,64.25144325700604,65.16730894573602,63.987255495229626,65.15850067138672,961000,0.01827663236619854,1.0
2018-03-21,64.84146599631997,65.0704340841135,63.94321691150582,64.30427551269531,1155500,-0.013196651282955066,-1.0
2018-03-22,63.7935105743107,64.89430965672912,63.35319094134333,63.4500617980957,1483600,-0.013372954106811264,-1.0
2018-03-23,63.960850230829955,65.66929316480501,63.758306890073264,63.86397933959961,1386900,0.006502330712056964,1.0
2018-03-26,64.29548701336375,64.49803032086187,63.07139873654154,64.4540023803711,1022000,0.009196329168612972,1.0
